,from,to,date_x,date_y,new_id_x,new_id_y
2847,105270,2066,2001-05-25,2000-02-07,3872,267
2848,105276,2066,2001-05-26,2000-02-07,3877,267
2849,112154,2066,2001-12-11,2000-02-07,5386,267
2850,112150,2066,2001-12-11,2000-02-07,5383,267
2851,112190,2066,2000-02-22,2000-02-07,428,267
2852,2186,2067,2000-02-17,2000-02-07,385,268
2853,3137,2067,2000-03-14,2000-02-07,572,268
2854,3160,2067,2000-03-16,2000-02-07,593,268
2855,3176,2067,2000-03-17,2000-02-07,606,268
2856,3215,2067,2000-03-22,2000-02-07,638,268
2857,4013,2067,2000-04-03,2000-02-07,730,268
2858,4038,2067,2000-04-05,2000-02-07,751,268
2859,4085,2067,2000-04-09,2000-02-07,790,268
2860,4115,2067,2000-04-12,2000-02-07,816,268
2861,4183,2067,2000-04-19,2000-02-07,873,268
2862,5007,2067,2000-04-30,2000-02-07,898,268
2863,6209,2067,2000-06-18,2000-02-07,1311,268
2864,8090,2067,2000-08-09,2000-02-07,1649,268
2865,11003,2067,2000-11-01,2000-02-07,2256,268
2866,102022,2067,2001-02-02,2000-02-07,2991,268
2867,109162,2067,2001-09-18,2000-02-07,4781,268
2868,10204,2067,2000-10-18,2000-02-07,2181,268
2869,104133,2067,2001-04-13,2000-02-07,3507,268
2870,3145,2067,2000-03-15,2000-02-07,580,268
2871,3227,2067,2000-03-23,2000-02-07,650,268
2872,6160,2067,2000-06-14,2000-02-07,1272,268
2873,4159,2067,2000-04-17,2000-02-07,854,268
2874,2119,2067,2000-02-10,2000-02-07,315,268
2875,3216,2067,2000-03-22,2000-02-07,639,268
2876,8002,2067,2000-08-01,2000-02-07,1568,268
2877,11019,2067,2000-11-01,2000-02-07,2271,268
2878,11119,2067,2000-11-08,2000-02-07,2360,268
2879,3180,2067,2000-03-17,2000-02-07,610,268
2880,5178,2067,2000-05-18,2000-02-07,1041,268
2881,2171,2067,2000-02-16,2000-02-07,372,268
2882,5272,2067,2000-05-26,2000-02-07,1122,268
2883,6210,2067,2000-06-19,2000-02-07,1313,268
2884,3007,2067,2000-03-01,2000-02-07,463,268
2885,4080,2067,2000-04-08,2000-02-07,785,268
2886,8083,2067,2000-08-09,2000-02-07,1643,268
2887,5129,2067,2000-05-13,2000-02-07,999,268
2888,7186,2067,2000-07-18,2000-02-07,1511,268
2889,10027,2067,2000-10-04,2000-02-07,2030,268
2890,10160,2067,2000-10-16,2000-02-07,2142,268
2891,11037,2067,2000-11-02,2000-02-07,2286,268
2892,11252,2067,2000-11-20,2000-02-07,2479,268
2893,101040,2067,2001-01-04,2000-02-07,2798,268
2894,104217,2067,2001-04-22,2000-02-07,3580,268
2895,103128,2067,2001-03-13,2000-02-07,3272,268
2896,106047,2067,2001-06-05,2000-02-07,3959,268
2897,106048,2067,2001-06-05,2000-02-07,3960,268
2898,108007,2067,2001-08-01,2000-02-07,4431,268
2899,202202,2067,2002-02-21,2000-02-07,5894,268
2900,3190,2068,2000-03-20,2000-02-07,617,269
2901,7241,2069,2000-07-21,2000-02-07,1554,270
2902,3086,2070,2000-03-09,2000-02-07,531,271
2903,105182,2070,2001-05-17,2000-02-07,3788,271
2904,6054,2070,2000-06-06,2000-02-07,1185,271
2905,4094,2070,2000-04-10,2000-02-07,798,271
2906,7159,2070,2000-07-14,2000-02-07,1489,271
2907,4149,2070,2000-04-16,2000-02-07,844,271
2908,8060,2070,2000-08-07,2000-02-07,1621,271
2909,10085,2070,2000-10-09,2000-02-07,2077,271
2910,107229,2070,2001-07-22,2000-02-07,4387,271
2911,2130,2072,2000-02-11,2000-02-07,329,272
2912,2132,2072,2000-02-11,2000-02-07,331,272
2913,8151,2072,2000-08-15,2000-02-07,1705,272
2914,7053,2072,2000-07-06,2000-02-07,1400,272
2915,11144,2072,2000-11-10,2000-02-07,2382,272
2916,105320,2072,2001-05-30,2000-02-07,3914,272
2917,10054,2072,2000-10-06,2000-02-07,2052,272
2918,2161,2072,2000-02-15,2000-02-07,363,272
2919,3020,2072,2000-03-03,2000-02-07,475,272
2920,3076,2072,2000-03-09,2000-02-07,524,272
2921,6044,2072,2000-06-05,2000-02-07,1176,272
2922,4133,2072,2000-04-14,2000-02-07,831,272
2923,5066,2072,2000-05-08,2000-02-07,944,272
2924,5167,2072,2000-05-17,2000-02-07,1032,272
2925,5281,2072,2000-05-28,2000-02-07,1130,272
2926,6191,2072,2000-06-16,2000-02-07,1297,272
2927,6251,2072,2000-06-21,2000-02-07,1352,272
2928,7197,2072,2000-07-18,2000-02-07,1517,272
2929,9117,2072,2000-09-11,2000-02-07,1880,272
2930,11102,2072,2000-11-08,2000-02-07,2343,272
2931,11156,2072,2000-11-12,2000-02-07,2394,272
2932,12143,2072,2000-12-13,2000-02-07,2646,272
2933,104227,2072,2001-04-23,2000-02-07,3590,272
2934,106100,2072,2001-06-11,2000-02-07,4008,272
2935,106233,2072,2001-06-21,2000-02-07,4123,272
2936,107086,2072,2001-07-09,2000-02-07,4254,272
2937,108193,2072,2001-08-23,2000-02-07,4593,272
2938,110273,2072,2001-10-22,2000-02-07,5068,272
2939,108172,2072,2001-08-22,2000-02-07,4575,272
2940,107032,2072,2001-07-04,2000-02-07,4202,272
2941,9059,2072,2000-09-05,2000-02-07,1835,272
2942,9207,2072,2000-09-18,2000-02-07,1963,272
2943,5217,2072,2000-05-22,2000-02-07,1077,272
2944,6215,2072,2000-06-19,2000-02-07,1317,272
2945,12255,2072,2000-12-19,2000-02-07,2749,272
2946,105068,2072,2001-05-08,2000-02-07,3685,272
2947,3045,2072,2000-03-06,2000-02-07,496,272
2948,4028,2072,2000-04-04,2000-02-07,745,272
2949,6030,2072,2000-06-02,2000-02-07,1163,272
2950,3162,2072,2000-03-16,2000-02-07,595,272
2951,5206,2072,2000-05-21,2000-02-07,1067,272
2952,4101,2072,2000-04-11,2000-02-07,804,272
2953,3074,2072,2000-03-09,2000-02-07,522,272
2954,7177,2072,2000-07-17,2000-02-07,1504,272
2955,3109,2072,2000-03-13,2000-02-07,547,272
2956,6046,2072,2000-06-05,2000-02-07,1178,272
2957,7002,2072,2000-07-02,2000-02-07,1354,272
2958,7246,2072,2000-07-23,2000-02-07,1559,272
2959,8054,2072,2000-08-07,2000-02-07,1617,272
2960,102023,2072,2001-02-02,2000-02-07,2992,272
2961,102207,2072,2001-02-16,2000-02-07,3151,272
2962,103205,2072,2001-03-19,2000-02-07,3340,272
2963,105255,2072,2001-05-24,2000-02-07,3857,272
2964,106127,2072,2001-06-12,2000-02-07,4028,272
2965,107108,2072,2001-07-10,2000-02-07,4274,272
2966,3174,2072,2000-03-17,2000-02-07,604,272
2967,101003,2072,2000-12-30,2000-02-07,2765,272
2968,9199,2072,2000-09-16,2000-02-07,1955,272
2969,6043,2072,2000-06-05,2000-02-07,1175,272
2970,10093,2072,2000-10-10,2000-02-07,2084,272
2971,108055,2072,2001-08-06,2000-02-07,4471,272
2972,2190,2072,2000-02-17,2000-02-07,389,272
2973,3054,2072,2000-03-07,2000-02-07,504,272
2974,5016,2072,2000-05-02,2000-02-07,906,272
2975,3269,2072,2000-03-28,2000-02-07,689,272
2976,4057,2072,2000-04-06,2000-02-07,763,272
2977,6059,2072,2000-06-07,2000-02-07,1189,272
2978,8041,2072,2000-08-04,2000-02-07,1604,272
2979,8128,2072,2000-08-14,2000-02-07,1682,272
2980,9022,2072,2000-09-04,2000-02-07,1805,272
2981,10071,2072,2000-10-08,2000-02-07,2066,272
2982,11138,2072,2000-11-09,2000-02-07,2377,272
2983,11141,2072,2000-11-10,2000-02-07,2380,272
2984,11152,2072,2000-11-10,2000-02-07,2390,272
2985,11177,2072,2000-11-14,2000-02-07,2413,272
2986,11230,2072,2000-11-18,2000-02-07,2460,272
2987,12227,2072,2000-12-18,2000-02-07,2723,272
2988,12231,2072,2000-12-18,2000-02-07,2726,272
2989,101057,2072,2001-01-07,2000-02-07,2812,272
2990,101185,2072,2001-01-16,2000-02-07,2925,272
2991,103031,2072,2001-03-02,2000-02-07,3183,272
2992,103184,2072,2001-03-16,2000-02-07,3320,272
2993,104020,2072,2001-04-02,2000-02-07,3408,272
2994,104067,2072,2001-04-06,2000-02-07,3450,272
2995,104201,2072,2001-04-20,2000-02-07,3567,272
2996,105180,2072,2001-05-17,2000-02-07,3786,272
2997,106058,2072,2001-06-05,2000-02-07,3969,272
2998,106134,2072,2001-06-13,2000-02-07,4034,272
2999,106261,2072,2001-06-24,2000-02-07,4148,272
3000,107085,2072,2001-07-09,2000-02-07,4253,272
3001,109024,2072,2001-09-04,2000-02-07,4656,272
3002,110084,2072,2001-10-05,2000-02-07,4902,272
3003,110299,2072,2001-10-23,2000-02-07,5090,272
3004,111266,2072,2001-11-21,2000-02-07,5272,272
3005,201025,2072,2002-01-05,2000-02-07,5493,272
3006,103170,2073,2001-03-15,2000-02-07,3308,273
3007,103220,2073,2001-03-20,2000-02-07,3353,273
3008,3086,2073,2000-03-09,2000-02-07,531,273
3009,103239,2073,2001-03-22,2000-02-07,3368,273
3010,9252,2073,2000-09-21,2000-02-07,2006,273
3011,4109,2073,2000-04-12,2000-02-07,811,273
3012,7239,2073,2000-07-21,2000-02-07,1553,273
3013,101038,2073,2001-01-04,2000-02-07,2796,273
3014,103193,2073,2001-03-17,2000-02-07,3327,273
3015,111070,2073,2001-11-07,2000-02-07,5122,273
3016,107263,2073,2001-07-25,2000-02-07,4420,273
3017,12104,2073,2000-12-09,2000-02-07,2610,273
3018,101010,2073,2000-12-31,2000-02-07,2769,273
3019,8083,2073,2000-08-09,2000-02-07,1643,273
3020,111212,2073,2001-11-16,2000-02-07,5228,273
3021,5090,2073,2000-05-10,2000-02-07,964,273
3022,7175,2073,2000-07-17,2000-02-07,1502,273
3023,5091,2073,2000-05-10,2000-02-07,965,273
3024,3066,2073,2000-03-08,2000-02-07,515,273
3025,7065,2073,2000-07-07,2000-02-07,1410,273
3026,12037,2073,2000-12-05,2000-02-07,2550,273
3027,12072,2073,2000-12-06,2000-02-07,2581,273
3028,101132,2073,2001-01-12,2000-02-07,2879,273
3029,104111,2073,2001-04-11,2000-02-07,3488,273
3030,104136,2073,2001-04-13,2000-02-07,3510,273
3031,106076,2073,2001-06-07,2000-02-07,3986,273
3032,106112,2073,2001-06-11,2000-02-07,4015,273
3033,106276,2073,2001-06-25,2000-02-07,4165,273
3034,107257,2073,2001-07-25,2000-02-07,4414,273
3035,108056,2073,2001-08-06,2000-02-07,4472,273
3036,108075,2073,2001-08-08,2000-02-07,4487,273
3037,201185,2073,2002-01-21,2000-02-07,5630,273
3038,106267,2074,2001-06-25,2000-02-07,4156,274
3039,2186,2075,2000-02-17,2000-02-07,385,275
3040,3137,2075,2000-03-14,2000-02-07,572,275
3041,3160,2075,2000-03-16,2000-02-07,593,275
3042,4147,2075,2000-04-15,2000-02-07,842,275
3043,3176,2075,2000-03-17,2000-02-07,606,275
3044,3215,2075,2000-03-22,2000-02-07,638,275
3045,4013,2075,2000-04-03,2000-02-07,730,275
3046,4085,2075,2000-04-09,2000-02-07,790,275
3047,4115,2075,2000-04-12,2000-02-07,816,275
3048,4183,2075,2000-04-19,2000-02-07,873,275
3049,5007,2075,2000-04-30,2000-02-07,898,275
3050,6209,2075,2000-06-18,2000-02-07,1311,275
3051,8042,2075,2000-08-04,2000-02-07,1605,275
3052,8090,2075,2000-08-09,2000-02-07,1649,275
3053,8205,2075,2000-08-18,2000-02-07,1747,275
3054,11003,2075,2000-11-01,2000-02-07,2256,275
3055,102022,2075,2001-02-02,2000-02-07,2991,275
3056,104106,2075,2001-04-11,2000-02-07,3484,275
3057,105089,2075,2001-05-10,2000-02-07,3702,275
3058,109162,2075,2001-09-18,2000-02-07,4781,275
3059,110093,2075,2001-10-05,2000-02-07,4911,275
3060,111145,2075,2001-11-12,2000-02-07,5179,275
3061,4002,2075,2000-04-01,2000-02-07,721,275
3062,10204,2075,2000-10-18,2000-02-07,2181,275
3063,104133,2075,2001-04-13,2000-02-07,3507,275
3064,111079,2075,2001-11-07,2000-02-07,5129,275
3065,3145,2075,2000-03-15,2000-02-07,580,275
3066,4187,2075,2000-04-19,2000-02-07,877,275
3067,11233,2075,2000-11-19,2000-02-07,2462,275
3068,111208,2075,2001-11-16,2000-02-07,5225,275
3069,3227,2075,2000-03-23,2000-02-07,650,275
3070,6160,2075,2000-06-14,2000-02-07,1272,275
3071,102007,2075,2001-02-01,2000-02-07,2977,275
3072,3131,2075,2000-03-14,2000-02-07,567,275
3073,3200,2075,2000-03-21,2000-02-07,627,275
3074,4159,2075,2000-04-17,2000-02-07,854,275
3075,3216,2075,2000-03-22,2000-02-07,639,275
3076,9190,2075,2000-09-15,2000-02-07,1947,275
3077,11019,2075,2000-11-01,2000-02-07,2271,275
3078,11119,2075,2000-11-08,2000-02-07,2360,275
3079,3180,2075,2000-03-17,2000-02-07,610,275
3080,5178,2075,2000-05-18,2000-02-07,1041,275
3081,2143,2075,2000-02-14,2000-02-07,343,275
3082,2171,2075,2000-02-16,2000-02-07,372,275
3083,5272,2075,2000-05-26,2000-02-07,1122,275
3084,7050,2075,2000-07-05,2000-02-07,1397,275
3085,8057,2075,2000-08-07,2000-02-07,1619,275
3086,8132,2075,2000-08-14,2000-02-07,1686,275
3087,9233,2075,2000-09-20,2000-02-07,1988,275
3088,10244,2075,2000-10-20,2000-02-07,2213,275
3089,101109,2075,2001-01-11,2000-02-07,2858,275
3090,110134,2075,2001-10-10,2000-02-07,4948,275
3091,5208,2075,2000-05-21,2000-02-07,1068,275
3092,5253,2075,2000-05-25,2000-02-07,1107,275
3093,6210,2075,2000-06-19,2000-02-07,1313,275
3094,11088,2075,2000-11-07,2000-02-07,2329,275
3095,101159,2075,2001-01-15,2000-02-07,2903,275
3096,102101,2075,2001-02-08,2000-02-07,3061,275
3097,109222,2075,2001-09-24,2000-02-07,4828,275
3098,105307,2075,2001-05-29,2000-02-07,3902,275
3099,3007,2075,2000-03-01,2000-02-07,463,275
3100,4071,2075,2000-04-07,2000-02-07,776,275
3101,11080,2075,2000-11-06,2000-02-07,2323,275
3102,102044,2075,2001-02-05,2000-02-07,3011,275
3103,102158,2075,2001-02-13,2000-02-07,3107,275
3104,105120,2075,2001-05-14,2000-02-07,3733,275
3105,108045,2075,2001-08-04,2000-02-07,4463,275
3106,109191,2075,2001-09-20,2000-02-07,4803,275
3107,110112,2075,2001-10-08,2000-02-07,4930,275
3108,201135,2075,2002-01-15,2000-02-07,5589,275
3109,202092,2075,2002-02-09,2000-02-07,5787,275
3110,4080,2075,2000-04-08,2000-02-07,785,275
3111,8083,2075,2000-08-09,2000-02-07,1643,275
3112,109084,2075,2001-09-10,2000-02-07,4710,275
3113,202171,2075,2002-02-18,2000-02-07,5863,275
3114,5054,2075,2000-05-05,2000-02-07,934,275
3115,201144,2075,2002-01-16,2000-02-07,5597,275
3116,112185,2075,2001-12-13,2000-02-07,5412,275
3117,5129,2075,2000-05-13,2000-02-07,999,275
3118,10027,2075,2000-10-04,2000-02-07,2030,275
3119,10160,2075,2000-10-16,2000-02-07,2142,275
3120,11037,2075,2000-11-02,2000-02-07,2286,275
3121,101040,2075,2001-01-04,2000-02-07,2798,275
3122,104217,2075,2001-04-22,2000-02-07,3580,275
3123,106048,2075,2001-06-05,2000-02-07,3960,275
3124,2086,2075,2000-02-08,2000-02-07,286,275
3125,3075,2075,2000-03-09,2000-02-07,523,275
3126,5059,2075,2000-05-06,2000-02-07,937,275
3127,5210,2075,2000-05-22,2000-02-07,1070,275
3128,6087,2075,2000-06-09,2000-02-07,1212,275
3129,6114,2075,2000-06-12,2000-02-07,1237,275
3130,7236,2075,2000-07-21,2000-02-07,1550,275
3131,8076,2075,2000-08-09,2000-02-07,1636,275
3132,8118,2075,2000-08-11,2000-02-07,1672,275
3133,9067,2075,2000-09-06,2000-02-07,1843,275
3134,9098,2075,2000-09-08,2000-02-07,1864,275
3135,9231,2075,2000-09-20,2000-02-07,1986,275
3136,10003,2075,2000-10-02,2000-02-07,2011,275
3137,10113,2075,2000-10-11,2000-02-07,2103,275
3138,10275,2075,2000-10-24,2000-02-07,2238,275
3139,11035,2075,2000-11-02,2000-02-07,2284,275
3140,11140,2075,2000-11-09,2000-02-07,2379,275
3141,11218,2075,2000-11-17,2000-02-07,2448,275
3142,11241,2075,2000-11-20,2000-02-07,2470,275
3143,12009,2075,2000-12-01,2000-02-07,2523,275
3144,12024,2075,2000-12-04,2000-02-07,2537,275
3145,12028,2075,2000-12-04,2000-02-07,2541,275
3146,12065,2075,2000-12-06,2000-02-07,2575,275
3147,12171,2075,2000-12-14,2000-02-07,2673,275
3148,101199,2075,2001-01-17,2000-02-07,2937,275
3149,101219,2075,2001-01-19,2000-02-07,2957,275
3150,102045,2075,2001-02-05,2000-02-07,3012,275
3151,102070,2075,2001-02-06,2000-02-07,3032,275
3152,102092,2075,2001-02-08,2000-02-07,3052,275
3153,103074,2075,2001-03-07,2000-02-07,3223,275
3154,103139,2075,2001-03-13,2000-02-07,3280,275
3155,103199,2075,2001-03-19,2000-02-07,3334,275
3156,104097,2075,2001-04-10,2000-02-07,3475,275
3157,105187,2075,2001-05-18,2000-02-07,3793,275
3158,105221,2075,2001-05-22,2000-02-07,3825,275
3159,105257,2075,2001-05-24,2000-02-07,3859,275
3160,106121,2075,2001-06-12,2000-02-07,4022,275
3161,106136,2075,2001-06-13,2000-02-07,4036,275
3162,107106,2075,2001-07-10,2000-02-07,4273,275
3163,107147,2075,2001-07-13,2000-02-07,4310,275
3164,108158,2075,2001-08-20,2000-02-07,4563,275
3165,110113,2075,2001-10-08,2000-02-07,4931,275
3166,109195,2075,2001-09-21,2000-02-07,4807,275
3167,110066,2075,2001-10-04,2000-02-07,4886,275
3168,110293,2075,2001-10-23,2000-02-07,5085,275
3169,112139,2075,2001-12-10,2000-02-07,5373,275
3170,112176,2075,2001-12-13,2000-02-07,5404,275
3171,112248,2075,2000-02-29,2000-02-07,455,275
3172,202011,2075,2002-02-03,2000-02-07,5717,275
3173,2130,2076,2000-02-11,2000-02-07,329,276
3174,8102,2076,2000-08-10,2000-02-07,1660,276
3175,4144,2076,2000-04-15,2000-02-07,840,276
3176,3020,2076,2000-03-03,2000-02-07,475,276
3177,3076,2076,2000-03-09,2000-02-07,524,276
3178,110298,2076,2001-10-23,2000-02-07,5089,276
3179,105151,2076,2001-05-15,2000-02-07,3762,276
3180,3061,2076,2000-03-08,2000-02-07,510,276
3181,7177,2076,2000-07-17,2000-02-07,1504,276
3182,108065,2076,2001-08-07,2000-02-07,4480,276
3183,110250,2076,2001-10-18,2000-02-07,5047,276
3184,3052,2076,2000-03-07,2000-02-07,502,276
3185,7064,2076,2000-07-07,2000-02-07,1409,276
3186,110118,2076,2001-10-09,2000-02-07,4936,276
3187,6134,2076,2000-06-13,2000-02-07,1247,276
3188,8177,2076,2000-08-17,2000-02-07,1725,276
3189,104122,2076,2001-04-12,2000-02-07,3496,276
3190,104213,2076,2001-04-21,2000-02-07,3578,276
3191,106140,2076,2001-06-13,2000-02-07,4040,276
3192,110013,2076,2001-09-30,2000-02-07,4840,276
3193,112112,2076,2001-12-07,2000-02-07,5349,276
3194,108123,2077,2001-08-15,2000-02-07,4532,277
3195,8029,2077,2000-08-03,2000-02-07,1592,277
3196,8180,2077,2000-08-17,2000-02-07,1726,277
3197,12230,2078,2000-12-18,2000-02-07,2725,278
3198,203104,2078,2002-03-11,2000-02-07,5990,278
3199,101036,2079,2001-01-04,2000-02-07,2794,279
3200,201099,112008,2002-01-11,2000-02-07,5557,280
3201,202037,112019,2002-02-05,2000-02-07,5741,281
3202,112106,112054,2000-02-13,2000-02-07,335,282
3203,105296,2082,2001-05-29,2000-02-08,3891,283
3204,203050,2082,2002-03-05,2000-02-08,5946,283
3205,5045,2082,2000-05-05,2000-02-08,926,283
3206,110111,2082,2001-10-08,2000-02-08,4929,283
3207,201084,2082,2002-01-10,2000-02-08,5544,283
3208,201200,2082,2002-01-22,2000-02-08,5645,283
3209,3176,2084,2000-03-17,2000-02-08,606,284
3210,4183,2084,2000-04-19,2000-02-08,873,284
3211,8090,2084,2000-08-09,2000-02-08,1649,284
3212,102022,2084,2001-02-02,2000-02-08,2991,284
3213,5126,2084,2000-05-13,2000-02-08,997,284
3214,111208,2084,2001-11-16,2000-02-08,5225,284
3215,102007,2084,2001-02-01,2000-02-08,2977,284
3216,2119,2084,2000-02-10,2000-02-08,315,284
3217,4104,2084,2000-04-11,2000-02-08,807,284
3218,6058,2084,2000-06-06,2000-02-08,1188,284
3219,108154,2084,2001-08-20,2000-02-08,4559,284
3220,5272,2084,2000-05-26,2000-02-08,1122,284
3221,7050,2084,2000-07-05,2000-02-08,1397,284
3222,102101,2084,2001-02-08,2000-02-08,3061,284
3223,3007,2084,2000-03-01,2000-02-08,463,284
3224,11053,2084,2000-11-03,2000-02-08,2301,284
3225,9070,2084,2000-09-06,2000-02-08,1846,284
3226,107022,2084,2001-07-03,2000-02-08,4194,284
3227,103131,2084,2001-03-13,2000-02-08,3274,284
3228,109130,2084,2001-09-14,2000-02-08,4752,284
3229,10177,2084,2000-10-16,2000-02-08,2157,284
3230,106048,2084,2001-06-05,2000-02-08,3960,284
3231,5210,2084,2000-05-22,2000-02-08,1070,284
3232,10275,2084,2000-10-24,2000-02-08,2238,284
3233,11140,2084,2000-11-09,2000-02-08,2379,284
3234,11218,2084,2000-11-17,2000-02-08,2448,284
3235,12009,2084,2000-12-01,2000-02-08,2523,284
3236,102045,2084,2001-02-05,2000-02-08,3012,284
3237,105187,2084,2001-05-18,2000-02-08,3793,284
3238,105221,2084,2001-05-22,2000-02-08,3825,284
3239,2212,2084,2000-02-19,2000-02-08,408,284
3240,6239,2084,2000-06-20,2000-02-08,1341,284
3241,9196,2084,2000-09-16,2000-02-08,1952,284
3242,11268,2084,2000-11-21,2000-02-08,2494,284
3243,12025,2084,2000-12-04,2000-02-08,2538,284
3244,103048,2084,2001-03-05,2000-02-08,3199,284
3245,104190,2084,2001-04-19,2000-02-08,3556,284
3246,110005,2084,2001-09-29,2000-02-08,4834,284
3247,10166,2085,2000-10-16,2000-02-08,2147,285
3248,101204,2085,2001-01-18,2000-02-08,2942,285
3249,4011,2086,2000-04-03,2000-02-08,728,286
3250,107142,2086,2001-07-12,2000-02-08,4306,286
3251,4125,2087,2000-04-13,2000-02-08,825,287
3252,2174,2087,2000-02-16,2000-02-08,375,287
3253,106174,2087,2001-06-15,2000-02-08,4070,287
3254,9151,2088,2000-09-13,2000-02-08,1911,288
3255,7160,2090,2000-07-17,2000-02-08,1493,289
3256,105311,2090,2001-05-29,2000-02-08,3906,289
3257,5204,2090,2000-05-20,2000-02-08,1065,289
3258,6062,2090,2000-06-07,2000-02-08,1192,289
3259,10017,2090,2000-10-03,2000-02-08,2022,289
3260,10221,2090,2000-10-19,2000-02-08,2195,289
3261,11095,2090,2000-11-07,2000-02-08,2336,289
3262,9141,2090,2000-09-12,2000-02-08,1902,289
3263,8068,2090,2000-08-08,2000-02-08,1629,289
3264,3131,2090,2000-03-14,2000-02-08,567,289
3265,3200,2090,2000-03-21,2000-02-08,627,289
3266,7019,2090,2000-07-03,2000-02-08,1368,289
3267,3231,2090,2000-03-23,2000-02-08,654,289
3268,6056,2090,2000-06-06,2000-02-08,1186,289
3269,10026,2090,2000-10-04,2000-02-08,2029,289
3270,5101,2090,2000-05-11,2000-02-08,974,289
3271,10006,2090,2000-10-02,2000-02-08,2012,289
3272,9082,2090,2000-09-07,2000-02-08,1852,289
3273,106281,2090,2001-06-26,2000-02-08,4170,289
3274,7015,2090,2000-07-03,2000-02-08,1364,289
3275,7204,2090,2000-07-19,2000-02-08,1523,289
3276,10090,2090,2000-10-10,2000-02-08,2082,289
3277,10251,2090,2000-10-22,2000-02-08,2221,289
3278,102173,2090,2001-02-14,2000-02-08,3121,289
3279,103018,2090,2001-03-01,2000-02-08,3172,289
3280,103188,2090,2001-03-16,2000-02-08,3324,289
3281,107226,2090,2001-07-21,2000-02-08,4385,289
3282,109070,2090,2001-09-09,2000-02-08,4698,289
3283,112186,2090,2001-12-13,2000-02-08,5413,289
3284,2130,2091,2000-02-11,2000-02-08,329,290
3285,2132,2091,2000-02-11,2000-02-08,331,290
3286,8151,2091,2000-08-15,2000-02-08,1705,290
3287,4114,2091,2000-04-12,2000-02-08,815,290
3288,7053,2091,2000-07-06,2000-02-08,1400,290
3289,11144,2091,2000-11-10,2000-02-08,2382,290
3290,103265,2091,2001-03-24,2000-02-08,3392,290
3291,105320,2091,2001-05-30,2000-02-08,3914,290
3292,111127,2091,2001-11-10,2000-02-08,5167,290
3293,8102,2091,2000-08-10,2000-02-08,1660,290
3294,106255,2091,2001-06-22,2000-02-08,4144,290
3295,112227,2091,2001-12-17,2000-02-08,5445,290
3296,3020,2091,2000-03-03,2000-02-08,475,290
3297,3076,2091,2000-03-09,2000-02-08,524,290
3298,3148,2091,2000-03-15,2000-02-08,583,290
3299,4125,2091,2000-04-13,2000-02-08,825,290
3300,4005,2091,2000-04-01,2000-02-08,724,290
3301,4014,2091,2000-04-03,2000-02-08,731,290
3302,4056,2091,2000-04-06,2000-02-08,762,290
3303,4124,2091,2000-04-13,2000-02-08,824,290
3304,4166,2091,2000-04-17,2000-02-08,860,290
3305,5167,2091,2000-05-17,2000-02-08,1032,290
